id_fam,sex1,ases,maths_09,maths_10,maths_12,verbal_09_z,verbal_10_z,verbal_12_z,sdq_09,sdq_12,maths_anx_18,anx_spaa_18,spatial_anx_18,sdq_change,maths_int,maths_slope,verbal_int,verbal_slope,verbal_composite,verbal_mean
27107,Female,1.8740026908934404,4,4,6.333333333333333,1.1620896258336444,NA,NA,3.333333333333333,2,3.2222222222222223,2.2857142857142856,3.3,-1.333333333333333,3.5867685325670724,0.7740198851903461,0.6778816237527887,0.06938132935226833,NA,NaN
27167,Male,1.799657925930132,3,3,4.333333333333333,-0.6437587951095893,0.22195190745350982,-1.9747946206296443,3,4,NA,NA,NA,1,2.8003615767440873,0.5212473990270032,-0.5999488095138502,-0.022265204704585026,-0.900137725134971,-0.8764213565880672
31764,Female,0.8286926398149433,3,3,5,NA,-0.13117834135098913,-0.794491945084053,NA,2,3.7777777777777777,1.4285714285714286,2.3,NA,2.8851356868337303,0.6199216612913039,-0.36949281175643833,0.03297085717633207,NA,-0.46283514321752106
36107,Female,-0.7040684323809737,3,3,4,0.22950811918806724,-0.13605895952707076,-0.7813823962054995,2,7,1,1.1428571428571428,1.5,5,2.757974521699266,0.47191026789485296,-0.18669377485121563,0.014306023032689436,-0.4102246503788153,-0.4587206778662851
41763,Male,0.6974158056552058,3,4,5,0.05851559081277932,0.5654961909085933,NA,5,0,NA,NA,NA,-5,3.123401770082245,0.6322238197187706,0.20555523434751238,0.08281865818264787,NA,0.5654961909085933
47147,Female,0.7774695124629846,3,4,5,0.5502543867945796,1.2576406469975898,1.2061012778477274,2,0,2.5555555555555554,2,2,-2,3.123401770082245,0.6322238197187706,0.6965139758815962,0.10423001968929027,0.9989997157787723,1.2318709624226587
49127,Female,1.5773883180862844,4,5,5,0.7509042113438278,1.5093295401208615,NA,0,0,1.2222222222222223,1.1428571428571428,1.6,0,3.6554863956363017,0.5889735190892115,0.7960516541341546,0.08919538615788075,NA,1.5093295401208615
51867,Male,-0.7833075151145517,3,2,4,-0.1816772953017492,NA,NA,1,1,2.4444444444444446,1.5714285714285714,1.1,0,2.5197084384507513,0.4596081094673865,-0.08782659823590842,0.07614977869450162,NA,NaN
58127,Female,1.0005290083469118,4,3.6666666666666665,5,0.5700259175772198,1.0319817174800872,-0.4174809190896313,0,2,3.4444444444444446,3.5714285714285716,1.2,2,3.337798284638282,0.5725706411859228,0.3073102772381793,0.018140672244664792,0.36709677622130127,0.3072503991952279
61196,Male,-1.3874074449996179,2.3333333333333335,2,3,-0.8839516812241179,0.025226144987001337,-1.1496056728805801,6,2,NA,NA,NA,-4,2.196668245112593,0.34863168877561923,-0.5560837436688175,0.0301345450294351,-0.7974291799551072,-0.5621897639467894
61275,Male,1.852568208431231,3,4,5,0.951554035893076,-0.28793336969447536,NA,2,4,NA,NA,NA,2,3.123401770082245,0.6322238197187706,0.23309492649115773,0.05409088221830811,NA,-0.28793336969447536
61668,Female,-0.23807181634116104,4,4,5,0.9812113320670363,0.5994852471384169,-0.5197653129698349,2,1,3.3333333333333335,1,2.1,-1,3.417220312387786,0.5766713606617451,0.29379808798321105,0.0010631858704609337,0.25547467707475247,0.039859967084291015
68186,Male,-0.6061658133305039,1,1,1.6666666666666667,-1.5862260671464865,-1.0654257252138417,-1.9747946206296443,4,4,4.111111111111111,1.4285714285714286,1.9,0,1.3970958852774047,0.2130509512289187,-1.233655960815737,0.013182245566594412,-1.8004726547712124,-1.520110172921743
69176,Male,-0.03991545440686624,3,4,5,1.3726252157742125,-0.40546818162656045,0.06167035058407796,2,0,NA,NA,NA,-2,3.123401770082245,0.6322238197187706,0.260153009770958,0.023178412658471835,0.09022078812861464,-0.17189891552124126
70061,Male,2.037268616997592,4,4,6,0.8710006544010921,1.99969234456452,1.4368891633652412,0,0,NA,NA,NA,0,3.54438147752225,0.724682754058196,1.0418960501631322,0.10326664965009663,1.5248794700012098,1.7182907539648806
70151,Male,0.8856400687078566,3,4,5.333333333333333,-1.094487271164686,-0.30710530039330625,0.922298596012337,4,0,1.5555555555555556,1.5714285714285714,1.3,-4,3.1657888251270667,0.6815609508509208,-0.2833354169836274,0.14837840052462964,-0.3420050302768508,0.30759664780951534
73811,Female,0.8848317560751375,3,3,5,-0.5829769444002455,0.35575544663920045,NA,6,0,3.5555555555555554,2.5714285714285716,1.6,-6,2.8851356868337303,0.6199216612913039,-0.10589816173649258,0.08877227872314605,NA,0.35575544663920045
74171,Female,1.7067394409490446,3,4,6,0.6703508298518439,0.11562993359620069,1.6852525475214366,3,4,2.7777777777777777,3.5714285714285716,3.7,1,3.250562935216709,0.7802352131152217,0.5225666389858247,0.13021313652172042,0.6517406882151039,0.9004412405588187
77981,Female,0.21555177287052568,3.6666666666666665,4,5,1.4531785972661964,NA,0.40324207889930463,3,1,1.8888888888888888,2.4285714285714284,1.8,-2,3.31928079828594,0.5951888470140869,0.6496101834762577,0.03453879528611478,NA,0.40324207889930463
81279,Female,-0.2149046341779646,3,3,6,1.5831608057147806,2.160977449078592,1.6054420526427904,4,1,2.4444444444444446,1.5714285714285714,2.2,-3,3.0122968519681943,0.767933054687755,1.33591040326915,0.08856530117975378,1.875903879596013,1.8832097508606913
81576,Female,1.4904066734220784,3.6666666666666665,4,5,1.04199318277638,1.2301590816692085,1.6852525475214366,2,0,3.3333333333333335,2,1.6,-2,3.31928079828594,0.5951888470140869,0.9366275996049902,0.11389979453909138,1.2942675147054241,1.4577058145953226
86186,Female,1.5550845486993672,2,3,4,-0.8938374466154378,-0.2409293316617672,NA,2,1,2.3333333333333335,1.7142857142857142,1.5,-1,2.464155979393725,0.5274627269518786,-0.4323162022970455,0.08282338300316762,NA,-0.2409293316617672
91575,Female,-0.8356547176694713,3,3,4,-0.2721164421850532,-0.6394367457736138,0.4875185235380792,4,5,2,2,1.9,1,2.757974521699266,0.47191026789485296,-0.21364458660756644,0.09993442928985018,-0.3882148538550108,-0.07595911111776729
100196,Female,1.2504165910709597,4,4,6,0.6505792990692038,0.7332887863241077,0.9312304955325936,2,2,NA,NA,NA,0,3.54438147752225,0.724682754058196,0.5284821837973455,0.08838827101349656,0.6916025601028047,0.8322596409283507
106196,Male,0.9556790014209224,4,4,6,0.8710006544010921,0.7463037681269921,1.3481467689663384,5,5,NA,NA,NA,0,3.54438147752225,0.724682754058196,0.6845676108640635,0.10337190978640531,0.9020790173015596,1.0472252685466652
107301,Female,-0.2524441751634793,3,4,6,-1.5353299818284627,1.3914441861832805,-0.13800003681345352,3.333333333333333,1,1,1.4285714285714286,1.5,-2.333333333333333,3.250562935216709,0.7802352131152217,-0.17558469831524115,0.09973452425097795,-0.020047444814887794,0.6267220746849135
107334,Male,-0.9434426550289734,4,4,5,0.760789976735148,1.2930813049500265,0.6915107104948232,0,NA,NA,NA,NA,NA,3.417220312387786,0.5766713606617451,0.6639597500840941,0.06992349620811489,0.9123455704890978,0.9922960077224248
107352,Female,-0.3393439320487575,3,4,5.666666666666667,-0.2622306767937332,-0.03914768001642921,0.771609505775301,5,0,NA,NA,NA,-5,3.208175880171888,0.7308980819830713,0.010207052895002008,0.11240830116905355,-0.007861562564086044,0.3662309128794359
107796,Female,1.2819805789521106,3,3.6666666666666665,5,0.048629825421459195,0.867442867515294,NA,2,0,NA,NA,NA,-2,3.04397974233274,0.6281231002429485,0.30893962261462626,0.08835623199829067,NA,0.867442867515294
109157,Male,1.1626572346963586,4,4,5.666666666666667,0.4301579437373154,0.4107185772959634,0.6915107104948232,1,0,NA,NA,NA,-1,3.501994422477429,0.6753456229260458,0.32512496851956885,0.0840165372402756,0.39244274852375416,0.5511146438953933
110716,Female,-1.421904055441847,3,4,5,-0.4020986506336374,NA,-0.06474431637408394,0,NA,NA,NA,NA,NA,3.123401770082245,0.6322238197187706,-0.23846809105564012,0.07295509472978284,NA,-0.06474431637408394
111174,Male,-0.4707178232113854,2,2.3333333333333335,4,-0.7935125343408137,-1.3570853524601354,NA,7,6,NA,NA,NA,-1,2.305311923894714,0.5192612880002344,-0.7909057004799805,0.06138947098421738,NA,-1.3570853524601354
111273,Female,2.2011454588484956,2.6666666666666665,3,6,-0.5928627097915655,0.17855215687701861,0.9312304955325936,9,1,2.6666666666666665,3.142857142857143,2.8,-8,2.9143573378663477,0.7864505410400968,0.0018106460036990332,0.1307543804516861,0.04558574158049716,0.5548913262048061
111279,Male,0.34513105601064076,4,4,5,0.6703508298518439,1.1802518401912752,1.5965101531225339,0,1,NA,NA,NA,1,3.417220312387786,0.5766713606617451,0.792302359810394,0.12139827600514724,1.1270585966259064,1.3883809966569045
111660,Male,1.5051251552485356,3.6666666666666665,4,5,0.3496045622453315,-0.021777893045706775,2.128964519515951,4,2,1,1,1.2,-2,3.31928079828594,0.5951888470140869,0.47956961177170965,0.16470962588691634,0.6329382008515878,1.053593313235122
111963,Female,-1.0195328759126152,3,3,5,0.7509042113438278,NA,NA,7,NA,NA,NA,NA,NA,2.8851356868337303,0.6199216612913039,0.4435790466580518,0.07145243826592428,NA,NaN
112792,Female,-0.299841326252616,3,3.3333333333333335,5,0.5205970906206194,-0.3588146855993481,-0.721380374845599,3,3,NA,NA,NA,0,2.964557714583235,0.6240223807671261,-0.1464413142368251,0.008935103711930917,-0.40641251361263087,-0.5400975302224735
114769,Male,1.917160668887586,3,3.3333333333333335,5,-0.5829769444002455,-0.8683494207418375,-0.08930704005478951,4,1,NA,NA,NA,-3,2.964557714583235,0.6240223807671261,-0.4884365672437089,0.08020614479828941,-0.7811502332047469,-0.4788282303983135
115196,Female,0.4525695364699363,2,3,4,-1.3050228611052546,NA,-1.1230982747216418,0,0,NA,NA,NA,0,2.464155979393725,0.5274627269518786,-0.9209696611814059,0.04862153834052698,NA,-1.1230982747216418
116662,Male,0.29525267981953235,3.3333333333333335,3,5,-1.084601505773366,NA,NA,5,NA,NA,NA,NA,NA,2.983075200935577,0.601404174938962,-0.6023328574066602,0.0806977376316731,NA,NaN
116686,Female,0.5648336046610432,3,3.6666666666666665,4,0.45981523991127565,NA,0.8511317002521158,6,3,NA,NA,NA,-3,2.9168185771982764,0.4801117068464974,0.3845855652488407,0.09129251090146588,NA,0.8511317002521158
116767,Female,1.0798576407567146,3,3.3333333333333335,5,0.3298330314626914,-0.21507463905874627,0.5829598425771746,7,7,3.4444444444444446,2.142857142857143,3.3,0,2.964557714583235,0.6240223807671261,0.10311006171056548,0.08389957468978615,0.029556006366803694,0.18394260175921417
116776,Male,0.7044027779639599,3,3.6666666666666665,6,0.22950811918806724,NA,0.5895146170164511,2,1,NA,NA,NA,-1,3.171140907467204,0.7761344936393995,0.21301295965843056,0.08551761304547346,NA,0.5895146170164511
117519,Female,-0.11203569819126712,3,2.6666666666666665,4.333333333333333,-2.5286933391833832,-0.8347109065175096,-1.5446246481164305,4,4,3.111111111111111,3.142857142857143,3.6,0,2.7209395489945822,0.517146679551181,-1.3681587255563934,0.06565786184321563,-1.840922857896716,-1.18966777731697
117616,Female,-0.2445731922954113,2.3333333333333335,3,5,0.5700259175772198,0.44470763352578707,NA,4,2,1.8888888888888888,1.8571428571428572,2.2,-2,2.6892566586300366,0.6569566339959877,0.3517953777479451,0.07293156813822044,NA,0.44470763352578707
117625,Female,0.43291534335698495,3,3,5,NA,NA,NA,NA,6,NA,NA,NA,NA,2.8851356868337303,0.6199216612913039,NA,NA,NA,NaN
117753,Female,-0.5577870720741395,3,3,5,-0.7737410035581738,NA,-1.0849935515596356,NA,3,1.8888888888888888,1.2857142857142858,1.9,NA,2.8851356868337303,0.6199216612913039,-0.6955587004836377,0.03265186827019616,NA,-1.0849935515596356
117816,Female,-0.4561558203770756,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.757974521699266,0.47191026789485296,NA,NA,NA,NaN
118615,Female,0.9742973084295506,3,3,4,0.42027217834599534,1.335029453803905,0.6560714128156283,0,2,NA,NA,NA,2,2.757974521699266,0.47191026789485296,0.5648800944623215,0.0788953392883988,0.8156800702152347,0.9955504333097667
118633,Female,-1.1688461900328353,3,3.6666666666666665,4,-1.084601505773366,NA,NA,1,1,2,2,1.4,0,2.9168185771982764,0.4801117068464974,-0.6023328574066602,0.0806977376316731,NA,NaN
118666,Female,-0.4972352758424844,3,4,5,0.6505792990692038,NA,0.9133666964920806,0,0,1,1,1.5,0,3.123401770082245,0.6322238197187706,0.48015349336997604,0.08807372571084426,NA,0.9133666964920806
119623,Female,1.6994726227555654,4,5,5.333333333333333,0.4499294745199556,0.3591844630926694,1.7829268414405963,2,0,1.2222222222222223,1.7142857142857142,1.7,-2,3.697873450681124,0.6383106502213616,0.5417950895794803,0.14160046561589051,0.7311387909722964,1.0710556522666328
121157,Female,0.2963757441044624,3,3,4,0.16872626847872335,1.0898480515820756,0.38955592921708826,4,1,NA,NA,NA,-3,2.757974521699266,0.47191026789485296,0.3675163898251901,0.0738082320827838,0.5348243292101714,0.739701990399582
121166,Female,NA,2,3,3,-2.8395538413985757,-1.3715519359856323,-1.3492760602781118,2,2,3,1.4285714285714286,1.2,0,2.3369948142592616,0.3794513335554275,-1.5673309036062804,0.08816730864221108,-2.12714617015733,-1.3604139981318721
121179,Female,0.733174893241638,3.3333333333333335,4,5,-0.48265203212562147,0.7900540607089791,0.5673290184167256,3,2,3.6666666666666665,3.7142857142857144,3.3,-1,3.2213412841840925,0.6137063333664285,0.12571889076687565,0.1054884782530472,0.2502037989201323,0.6786915395628523
121863,Male,0.8014640785578168,3,3,5,1.1818611566162842,-0.1765555066583367,2.128964519515951,9,3,NA,NA,NA,-6,2.8851356868337303,0.6199216612913039,0.6897675857958189,0.1383776982755191,0.816110290181731,0.9762045064288072
126176,Female,-0.9932251887386178,3,2,3,0.36937609302797153,-1.028007652530549,-1.1052344756811288,5,5,NA,NA,NA,0,2.3925472733162865,0.3115967160709353,-0.4522714618119622,-0.004004655792402723,-0.8956001244113725,-1.066621064105839
127071,Male,-0.7182729873033593,4,3.6666666666666665,5,1.0617647135590202,-1.2975921456327864,-1.0252798306015667,5,1,1.2222222222222223,1,1.6,-4,3.337798284638282,0.5725706411859228,-0.29903774360144886,-0.021118576142049206,-0.7837679646204998,-1.1614359881171765
127095,Female,1.3338976098545003,5,5,5,1.4630643626575164,0.6269668124667985,1.7739949419203396,6,0,1,1.7142857142857142,1.5,-6,3.9493049379418426,0.533421060032186,0.9192481594768163,0.10731529486260907,1.1673151591015927,1.200480877193569
127166,Male,-0.5899473182753633,3,4,6,-2.5286933391833832,-1.770234621100227,NA,4,1,NA,NA,NA,-3,3.250562935216709,0.7802352131152217,-1.578703488511309,0.08024480290921479,NA,-1.770234621100227
127215,Male,0.09997085398306672,3.6666666666666665,3,6,1.894021307929973,0.8041701022289803,1.0908514852898863,4,2,1.7777777777777777,1,1.4,-2,3.208175880171889,0.7308980819830713,0.957113389545966,0.056370400291970296,1.1606151309507107,0.9475107937594334
127242,Female,-0.8908866917383895,2,2.3333333333333335,4.333333333333333,NA,NA,-1.672983989552825,NA,2,2.111111111111111,1.5714285714285714,2,NA,2.347698978939537,0.5685984191323847,-0.9394830451538095,0.0077881625303771185,NA,-1.672983989552825
127422,Male,0.09408144263042466,3.6666666666666665,3.3333333333333335,5,-0.3724413544596773,-0.5490329571644144,0.9398740946510187,6,1,1.6666666666666667,1.1428571428571428,1.5,-5,3.1604367427869287,0.5869874080624424,-0.1264757838588586,0.12688209651219617,-0.22833575756620825,0.19542056874330216
127431,Male,1.6100173795697348,3,4,6,0.8710006544010921,0.08506989381984598,1.9604116302384018,2,2,1.8888888888888888,2.5714285714285716,2.3,0,3.250562935216709,0.7802352131152217,0.6317011196986055,0.13846762006193203,0.7891102036022362,1.022740762029124
127440,Male,0.8512081680029362,3,3.6666666666666665,5,0.4499294745199556,0.5365630238575991,0.32328743381974256,1,0,2,1.2857142857142858,1.5,-1,3.04397974233274,0.6281231002429485,0.28937295432743837,0.06331590825778806,0.3377023821720008,0.42992522883867085
127446,Male,0.297565015551432,3.6666666666666665,4,6,0.5700259175772198,-0.05216266181931362,NA,3,3,NA,NA,NA,0,3.4464419634204044,0.7432002404105378,0.17565788289683645,0.06406506808495073,NA,-0.05216266181931362
127479,Female,0.6007176244516483,3,3.3333333333333335,5,-0.3724413544596773,NA,-0.9963953073616486,4,3,2.6666666666666665,2,2.1,-1,2.964557714583235,0.6240223807671261,-0.5072711915796131,0.0236881474656276,NA,-0.9963953073616486
127653,Male,0.5554694989668424,4,3,4,0.44004370912863555,-0.7070643162277653,-1.384859508158222,4,0,1.3333333333333333,1,1,-4,3.051793064004807,0.41635780883782725,-0.4015963318303103,-0.022392455250163548,-0.8132482771061911,-1.0459619121929937
127761,Female,0.17975722770518715,3,3,4,0.760789976735148,-0.21995525723482795,NA,8,2,NA,NA,NA,-6,2.757974521699266,0.47191026789485296,0.18668459141554972,0.05818739553081448,NA,-0.21995525723482795
127866,Male,-0.46643495431917664,4,4,5,-0.8938374466154378,0.7737853334553735,NA,0,0,NA,NA,NA,0,3.417220312387786,0.5766713606617451,-0.07260603089652198,0.10093065912050092,NA,0.7737853334553735
127914,Male,1.3563945337253351,2,3,4,-0.6734160912835496,NA,-0.8966321887633407,3,5,1.6666666666666667,3.4285714285714284,2.8,2,2.464155979393725,0.5274627269518786,-0.5984003205704027,0.03902173849428559,NA,-0.8966321887633407
127941,Female,-1.205806577802381,3.6666666666666665,4,5,0.3298330314626914,-0.6748774037260502,-0.4818047400087443,0,0,1.7777777777777777,2.4285714285714284,2.7,0,3.31928079828594,0.5951888470140869,-0.24041263990142028,0.02906059150857536,-0.5365657569492321,-0.5783410718673972
127974,Male,0.06355040238882971,3,3.3333333333333335,5.333333333333333,0.5403686214032596,0.5994852471384169,-0.04061404329612555,3,4,1.4444444444444444,1.1428571428571428,1.2,1,3.0069447696280562,0.6733595118992766,0.258892113952527,0.04080074416432089,0.27634662984069425,0.2794356019211457
131769,Male,-1.7312421267764633,2,2,4,-0.1421342337364689,0.676874053944732,-0.1469319363337101,5,0,NA,NA,NA,-5,2.22588989614521,0.5151605685244118,0.0512343039122761,0.0569328090691826,0.06788797455146728,0.264971058805511
131868,Female,-0.4676154075644306,3,4,5,0.951554035893076,0.03173363588844355,0.665003312335885,3.75,1.25,1.1111111111111112,1.2857142857142858,1.1,-2.5,3.123401770082245,0.6322238197187706,0.3750640296644754,0.06719597525955293,0.3649245688573922,0.3483684741121643
137304,Male,0.5201624610346728,3,3,5.666666666666667,-0.2622306767937332,1.286573814048584,1.072987686249373,0,1,NA,NA,NA,1,2.969909796923373,0.7185959235556048,0.4308651306285224,0.12332950804186744,0.7187612443158985,1.1797807501489785
137520,Female,-0.9484296805718738,3,4,6,0.4301579437373154,-0.3279041038174976,-0.48389356468789274,3,0,1.5555555555555556,1.5714285714285714,1.6,-3,3.250562935216709,0.7802352131152217,-0.1165942065137974,0.02436832544487242,-0.34195688912265126,-0.4058988342526952
137805,Male,0.9972449661087477,4,4,5,1.0716504789503403,-0.20403707198671817,0.5494652193762123,3,1,NA,NA,NA,-2,3.417220312387786,0.5766713606617451,0.3238790039330791,0.05807495853990739,0.25245104423667986,0.17271407369474706
140147,Female,NA,3,3,5,-0.2721164421850532,-0.41180040152525477,-1.5598230216741322,2,5,NA,NA,NA,3,2.8851356868337303,0.6199216612913039,-0.5734252004270993,-0.009788811309782666,-0.9500872871660878,-0.9858117115996935
141762,Male,0.6000033517329444,2,3,5,1.2525287727169483,NA,NA,1,0,NA,NA,NA,-1,2.591317144528189,0.6754741203483294,0.7294158573084697,0.06892579441194012,NA,NaN
141768,Female,-0.15955373285615895,3,3,5,-0.7935125343408137,0.03986799951524627,-0.1822270838119892,4,1,NA,NA,NA,-3,2.8851356868337303,0.6199216612913039,-0.3256364810051744,0.07858289944759965,-0.4461783968081799,-0.07117954214837147
141867,Male,-0.5808070378341093,3,3.3333333333333335,4,0.45981523991127565,NA,1.2594043745674355,2,2,NA,NA,NA,0,2.837396549448771,0.47601098737067515,0.5076150383927973,0.11244356323745029,NA,1.2594043745674355
147042,Female,-1.3766822423984613,3.3333333333333335,3.3333333333333335,5,0.33971879685401146,1.0189667356772028,0.38552243005970727,4,0,4.111111111111111,3,3.5,-4,3.062497228685083,0.6055048944147843,0.39930061019784213,0.06833411636193114,0.5526247349573756,0.702244582868455
147141,Female,1.75869488495297,3,4,5,0.1390689723047632,NA,-0.7148256004063224,3,2,1.7777777777777777,2.5714285714285716,2.2,-1,3.123401770082245,0.6322238197187706,-0.21645544026449584,0.020999242724606078,NA,-0.7148256004063224
147198,Female,2.077913059457567,4,4,8,1.7936963956553489,2.0061998354659623,2.0402221251170483,0,0,NA,NA,NA,0,3.798703807791179,1.0207055408510977,1.4472872596658435,0.10546422033857078,2.009688179665952,2.0232109802915055
147255,Male,-0.7091669138411286,2.6666666666666665,4,5,-0.8740659158327978,NA,-1.2206284184398855,5,3,NA,NA,NA,-2,3.0254622559803988,0.6507413060711125,-0.7768284025073794,0.029013556988873535,NA,-1.2206284184398855
147495,Male,-0.28210681381517505,2,2.6666666666666665,5,NA,1.496314558317977,1.614373952163047,1,3,1.8888888888888888,1.2857142857142858,1.2,2,2.5118951167786836,0.6713734008725075,0.9732064396543164,0.11133289306135954,NA,1.5553442552405121
147558,Female,-0.28176316637861337,1,2,2,-0.9941623588900618,-0.21832838450946737,-0.9544012352431769,6,3,4.777777777777778,2.4285714285714284,3.5,-3,1.677749023570741,0.2746902407885356,-0.6151747989628991,0.04501571337980759,-0.8829213110771421,-0.5863648098763221
147570,Female,0.3907163097761765,4,4,6,1.3726252157742125,NA,0.5851928174572387,3,2,1,1.7142857142857142,2.2,-1,3.54438147752225,0.724682754058196,0.6720034799445298,0.04668561292341718,NA,0.5851928174572387
147624,Male,0.6888567543233933,3.3333333333333335,4,5,0.23939388457938732,1.0898480515820756,NA,3,2,NA,NA,NA,-1,3.2213412841840925,0.6137063333664285,0.4582890685124007,0.08944152073400688,NA,1.0898480515820756
147642,Male,-1.9278793717815208,3,3,4.666666666666667,-0.9941623588900618,-1.949240054590517,-0.5416626111677291,5,3,2.7777777777777777,2.4285714285714284,2.1,-2,2.842748631788909,0.5705845301591538,-0.9984728712948836,0.07361989021506259,-1.567899490375,-1.245451332879123
147855,Female,-0.654029903489121,3,4,5,0.009086763856178973,0.26082158185941523,0.6782570114153541,0,0,1.5555555555555556,1.5714285714285714,1.8,0,3.123401770082245,0.6322238197187706,0.15431623110251164,0.09751242875156901,0.1873250766537449,0.4695392966373847
147930,Male,0.5142000060002738,3,3.6666666666666665,5,-0.9941623588900618,NA,0.31896563426053004,4,1,1,2.4285714285714284,1.9,-3,3.04397974233274,0.6281231002429485,-0.3612435163444394,0.11283024762861542,NA,0.31896563426053004
151761,Female,0.11714706374545808,3,4,5,1.1719753912249644,NA,NA,3,NA,NA,NA,NA,NA,3.123401770082245,0.6322238197187706,0.6835147523271916,0.06933153552179971,NA,NaN
151965,Female,1.8835721155551535,4,4,6,1.0815362443416603,NA,0.922298596012337,3,0,2,2,1.9,-3,3.54438147752225,0.724682754058196,0.6563761768207825,0.07398113735508415,NA,0.922298596012337
153107,Female,-0.3488653466412222,3,3,4,0.33971879685401146,-0.1280998669030159,NA,3,1,NA,NA,NA,-2,2.757974521699266,0.47191026789485296,0.06361496228859459,0.06619116310597692,NA,-0.1280998669030159
157113,Female,-1.0949911128451761,2,2,4,-1.1948121834393102,-0.616660527618566,0.8424881011336908,4,5,NA,NA,NA,1,2.22588989614521,0.5151605685244118,-0.4138871589621588,0.1485724841266421,-0.5456780205856573,0.11291378675756236
157127,Female,1.4520064601763831,4,4,5,-0.7638552381668536,0.6349259050908533,0.41663992817968953,0,0,1.4444444444444444,2.4285714285714284,2.1,0,3.417220312387786,0.5766713606617451,-0.032428101525147926,0.10717231697615962,0.04075738138492853,0.5257829166352714
157188,Female,-1.5541036789330895,3,3,5,-0.5024235629082615,NA,-1.6685180397926969,4,NA,NA,NA,NA,NA,2.8851356868337303,0.6199216612913039,-0.7621488614297088,-0.0067418992522889215,NA,-1.6685180397926969
157196,Male,-0.9256433624633693,3,3.3333333333333335,4,-0.8740659158327978,-0.8732300389179191,0.017299153384626523,1,1,NA,NA,NA,0,2.837396549448771,0.47601098737067515,-0.5559794197400996,0.09531080321090393,-0.8383015937242623,-0.4279654427666463
157308,Male,1.3295267590307807,3,3,5,-0.2523449114024131,NA,NA,0,NA,NA,NA,NA,NA,2.8851356868337303,0.6199216612913039,-0.1280945746427835,0.07650572597389259,NA,NaN
157524,Female,0.9840371553344752,3,2.3333333333333335,5,-1.5862260671464865,-1.3216446945076987,-1.1494615226796645,4,0,2.111111111111111,2,1.9,-4,2.7262916313347194,0.6117202223396598,-1.1331072594985203,0.058047194122665915,-1.651875175106047,-1.2355531085936815
157623,Female,-1.2063670934498603,3,2.3333333333333335,4,-0.47276626673430133,NA,NA,4,3,NA,NA,NA,-1,2.599130466200255,0.4637088289432087,-0.2536955560517562,0.07761597117642349,NA,NaN
157803,Male,NA,3,3,3.3333333333333335,-2.759000459906592,NA,-1.491033250994891,1,0,2.6666666666666665,1.5714285714285714,1.8,-1,2.6732004116096237,0.37323600563055226,-1.6173091106904682,0.0786674623463223,NA,-1.491033250994891
157809,Male,-0.9699062082329158,2,2.3333333333333335,4,-0.2622306767937332,-0.05216266181931362,0.665003312335885,2,5,1.4444444444444444,1.5714285714285714,1.3,3,2.305311923894714,0.5192612880002344,-0.01525420375745773,0.106790649083958,-0.04889942469709427,0.3064203252582857
157830,Female,0.1644766050639256,3.6666666666666665,4,5,-0.5632054136176055,0.9415779288708878,1.0021090908909833,5,1,NA,NA,NA,-4,3.31928079828594,0.5951888470140869,0.23179286813095715,0.13062683514307116,0.4393817745590399,0.9718435098809355
157836,Female,NA,3,2,5,0.9416682705017558,-1.2957900019046782,-0.16436328477147605,5,1,NA,NA,NA,-4,2.6468696035852144,0.6076195028638374,-0.15774022551739234,0.02853096352407434,-0.5383103818160121,-0.7300766433380771
157920,Female,1.8277650330902038,3.3333333333333335,5,5,-0.05169508685316492,0.522096440332102,1.1706619801685325,6,2,1.3333333333333333,1,1.4,-4,3.459607367432608,0.6260084917938951,0.3079278168705637,0.12465237638139101,0.45343900540179244,0.8463792102503173
160127,Female,-0.09858220694527275,4,3.6666666666666665,5,0.8611148890097721,0.6528215050698195,1.6941844470416934,3,1,1.6666666666666667,3.142857142857143,2.3,-2,3.337798284638282,0.5725706411859228,0.7275023331711175,0.12244864973618225,0.9679399525816297,1.1735029760557565
161670,Male,0.9653124288625949,3,3,4,-0.6635303258922296,-0.7782961741381339,0.5583971188964689,3,1,NA,NA,NA,-2,2.757974521699266,0.47191026789485296,-0.35516991721993685,0.11690119628630498,-0.5514427660791135,-0.10994952762083249
164147,Male,0.13572884299470517,4,4,6,-0.2523449114024131,0.6269668124667985,NA,1,0,1,1,1.2,-1,3.54438147752225,0.724682754058196,0.11244927631628082,0.08861434639650682,NA,0.6269668124667985
166050,Male,0.7069034419739137,4,4,5,0.760789976735148,2.244873746786349,1.2683362740876922,2,1,NA,NA,NA,-1,3.417220312387786,0.5766713606617451,1.0401526190382129,0.0969278553420954,1.5519281195840255,1.7566050104370206
166065,Male,-1.2870835277117103,2,2.3333333333333335,3.3333333333333335,-0.8839516812241179,-1.9250122347128567,-1.826050204870841,5,3,NA,NA,NA,-2,2.2205378138050724,0.42058702573593343,-1.222876905158495,0.0016761260983691323,-1.9425952725558502,-1.8755312197918488
166164,Male,-0.9492631834002085,3.3333333333333335,4,5,0.5403686214032596,NA,-0.5394296362876648,4,1,NA,NA,NA,-3,3.2213412841840925,0.6137063333664285,-0.0020121819710586034,0.01653218121707474,NA,-0.5394296362876648
