id_fam,sex1,ases,maths_09,maths_10,maths_12,verbal_09_z,verbal_10_z,verbal_12_z,sdq_09,sdq_12,maths_anx_18,anx_spaa_18,spatial_anx_18,sdq_change,verbal_mean,maths_int,maths_slope
166908,Male,-0.6010145179697717,NA,4,NA,NA,0.017091781360198573,NA,NA,NA,NA,NA,NA,NA,0.017091781360198573,3.210145654435628,0.5642579325340042
166911,Male,-0.36600662988844374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
166917,Female,-0.039742292933092956,3,4,NA,1.1522038604423241,NA,NA,1,NA,NA,NA,NA,NA,NaN,3.132614911167661,0.5714225983147779
166920,Female,0.28924146942391693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
166926,Male,1.2510133984812684,4,4,5,0.5403686214032596,-0.02630796921629269,1.0621111122508837,1,1,1.7777777777777777,1.2857142857142858,2.2,0,0.5179015715172955,3.490176631200776,0.5174954914757628
166935,Male,0.3845091436770391,3,3.6666666666666665,5,NA,0.4076401028479902,NA,NA,2,NA,NA,NA,NA,0.4076401028479902,3.060775018143101,0.5966878704074708
166944,Male,-0.8176571785728036,NA,3,NA,1.4729501280488366,NA,-0.9630448343616022,0,2,NA,NA,NA,2,-0.9630448343616022,2.67954108766688,0.4501168956081009
166953,Female,-0.30124300739089843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
166962,Female,-0.5312531033350384,3,NA,4.333333333333333,-0.03192355607052479,NA,NA,5,2,NA,NA,NA,-3,NaN,2.9253992524369803,0.47906775171931615
166968,Male,-0.27199416274080496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
166971,Female,1.1086735491328925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
166977,Male,0.21236465877080132,3.3333333333333335,4,NA,-0.16190576451910904,1.131796200435954,NA,5,NA,NA,NA,NA,NA,1.131796200435954,3.255594285443701,0.560057995352426
166980,Male,-1.5093671379140994,3,3,5,0.14895473769608325,0.6898890357476163,NA,1,0,NA,NA,NA,-1,0.6898890357476163,2.8864111880495855,0.5937247225295924
166986,Female,1.1527454525247696,3,3,4,0.780561507517788,0.6978481283716712,0.2212913403413706,6,7,4.444444444444445,3.4285714285714284,2.4,1,0.45956973435652093,2.7862133486506098,0.4190426513378434
166995,Female,1.9047759190968185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167019,Male,0.3652889358485557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167022,Male,1.0619417337155013,NA,NA,3.6666666666666665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,2.633895785413961,0.3904586169708017
167028,Female,-1.5827810230295103,NA,NA,4,NA,NA,-2.216459080145647,NA,4,NA,NA,NA,NA,-2.216459080145647,2.7508810151162777,0.43998842615331124
167031,Male,-0.012597474481564756,1.6666666666666667,2,4,0.8808864197924122,1.0059517538743183,0.41635162777785806,2.5,3,NA,NA,NA,0.5,0.7111516908260882,2.0683746728291132,0.5221632000152221
167037,Female,1.601018610021401,NA,NA,NA,NA,NA,-0.46394094096823113,NA,2,NA,NA,NA,NA,-0.46394094096823113,NA,NA
167040,Male,2.101554716164823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167046,Male,0.22180024017136027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167055,Male,-0.8070577725359206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167064,Male,NA,NA,NA,4,NA,NA,-0.1647957353742233,NA,2,NA,NA,NA,NA,-0.1647957353742233,2.7508810151162777,0.43998842615331124
167073,Male,1.3190808019526066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167079,Female,0.14507447007098356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167082,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167088,Female,0.37053481277009903,NA,2,NA,-1.2244694796132707,-1.4346494302691981,NA,1,3,NA,NA,NA,2,-1.4346494302691981,2.1489365208981317,0.3359758586821979
167097,Male,-0.8232300926861046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167109,Female,1.6655762596599568,NA,NA,5,NA,NA,-0.4462212921286338,NA,0,NA,NA,NA,NA,-0.4462212921286338,3.1018367042232278,0.5885778537008397
167118,Female,-0.6295465036301999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167127,Male,-0.7027672133219948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167130,Female,0.7878503341632611,NA,NA,2.3333333333333335,NA,NA,-0.756819672524794,NA,4,NA,NA,NA,NA,-0.756819672524794,2.165954866604695,0.19233938024076414
167136,Male,NA,NA,3.3333333333333335,NA,NA,NA,0.6828671113763981,NA,1,NA,NA,NA,NA,0.6828671113763981,2.856409276589796,0.4881639079167354
167154,Male,0.8533994747204252,3,3,NA,0.4697010053025957,-0.41685629070408436,0.46072282497730943,2,3,NA,NA,NA,1,0.021933267136612533,2.7977705972266005,0.4391912306948618
167163,Male,-1.152362361917226,NA,NA,4.666666666666667,NA,NA,-1.7417737602320664,NA,5,NA,NA,NA,NA,-1.7417737602320664,2.9848514745209114,0.5390480445183302
167169,Female,0.7570211639949278,NA,NA,5,NA,NA,-0.2267424312123564,NA,3,NA,NA,NA,NA,-0.2267424312123564,3.1018367042232278,0.5885778537008397
167172,Male,-0.7075272734890762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167178,Female,-0.9638316865592857,3,4.666666666666667,NA,0.6406935336778836,NA,NA,1.25,3,NA,NA,NA,1.75,NaN,3.3558444537950356,0.6595768433947221
167186,Female,-1.3500193763825872,2,2,3,-2.007297247027623,NA,NA,4,NA,NA,NA,NA,NA,NaN,2.082250066100443,0.320589811199924
167187,Female,-1.3144547850878927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167190,Female,-1.459944715640872,NA,NA,3,NA,NA,1.1974576787293023,NA,0,NA,NA,NA,NA,1.1974576787293023,2.3999253260093276,0.2913989986057829
167208,Female,0.057100034847072274,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,2.7508810151162777,0.43998842615331124
167211,Female,-0.30053211682701225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167217,Female,-1.941941309573507,2,NA,NA,-1.7162082755950707,NA,NA,6,NA,NA,NA,NA,NA,NaN,2.3673314455580687,0.4489980356967883
167220,Male,-1.6286611738434744,NA,3,5,NA,NA,1.1885257792090458,NA,2,NA,NA,NA,NA,1.1885257792090458,2.8273149688324053,0.6076559065954734
167226,Female,-0.1261120634162452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167235,Male,0.6668518415286098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167244,Male,-0.07528682233339169,NA,NA,NA,1.2525287727169483,-1.1558295138230412,0.7935068039731952,1,NA,NA,NA,NA,NA,-0.18116135492492302,NA,NA
167253,Male,0.49028302084287106,NA,NA,4.333333333333333,NA,NA,0.5851928174572387,NA,0,NA,NA,NA,NA,0.5851928174572387,2.867866244818594,0.4895182353358207
167259,Male,-0.9138315281206221,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NaN,NA,NA
167262,Male,1.7282433893267142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167268,Male,-0.4223134433973868,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,3.1018367042232278,0.5885778537008397
167271,Male,-0.8827254475279737,NA,NA,4,NA,NA,-0.3555342232514982,NA,3,NA,NA,NA,NA,-0.3555342232514982,2.7508810151162777,0.43998842615331124
167277,Female,1.6574697986366556,3.6666666666666665,4,NA,0.5601401521858997,0.9430295305935005,1.5965101531225339,2,2,1.2222222222222223,1.5714285714285714,3,0,1.2697698418580172,3.378573659719739,0.5486933923900738
167280,Female,-1.1961178021905396,NA,NA,NA,NA,1.3480444356067893,-2.2852488508248885,NA,0,NA,NA,NA,NA,-0.4686022076090496,NA,NA
167295,Male,-1.3345329312876528,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,2.7508810151162777,0.43998842615331124
167301,Male,1.304460958494336,NA,NA,3.6666666666666665,NA,NA,0.12167237194397845,NA,6,NA,NA,NA,NA,0.12167237194397845,2.633895785413961,0.3904586169708017
167307,Female,NA,NA,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NaN,2.7508810151162777,0.43998842615331124
167310,Male,0.43307402648159177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167316,Male,1.848200038305493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167325,Female,-0.48107662893760544,NA,NA,3.6666666666666665,NA,NA,-0.9343044613225997,NA,1.25,NA,NA,NA,NA,-0.9343044613225997,2.633895785413961,0.3904586169708017
167334,Male,0.3394047543082186,NA,NA,NA,1.2525287727169483,NA,NA,0,1,NA,NA,NA,1,NaN,NA,NA
167343,Male,0.01287255108820911,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,3.132614911167661,0.5714225983147779
167349,Male,-0.04571455101883935,1,1,NA,-1.8066474224783748,-0.3975090890025056,-2.8220250167775185,6,6,NA,NA,NA,0,-1.609767052890012,1.3902057236882475,0.24291611322914208
167352,Male,-0.36445102889008296,NA,NA,4,NA,NA,-1.4889444263157425,NA,2,NA,NA,NA,NA,-1.4889444263157425,2.7508810151162777,0.43998842615331124
167358,Male,0.7170975349270242,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NaN,2.3999253260093276,0.2913989986057829
167361,Male,-0.17740785853584046,NA,NA,4,NA,NA,1.6941844470416934,NA,0,NA,NA,NA,NA,1.6941844470416934,2.7508810151162777,0.43998842615331124
167367,Female,-0.5906404392094902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167370,Female,-1.0597040775589726,NA,NA,4,NA,NA,-1.4356413295960344,NA,4,NA,NA,NA,NA,-1.4356413295960344,2.7508810151162777,0.43998842615331124
167376,Male,1.6139522803460793,NA,NA,5,NA,NA,1.2683362740876922,NA,0,NA,NA,NA,NA,1.2683362740876922,3.1018367042232278,0.5885778537008397
167394,Male,-1.0992568252059616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167400,Female,1.4221608705511406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167406,Male,-0.4071735676722155,NA,NA,5,NA,NA,0.9355522950918063,NA,0,NA,NA,NA,NA,0.9355522950918063,3.1018367042232278,0.5885778537008397
167415,Female,-0.2503178937413582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167424,Male,-1.4507294361011682,3.6666666666666665,3,NA,1.0617647135590202,NA,NA,4,NA,NA,NA,NA,NA,NaN,3.0437293457786785,0.41646202477015765
167439,Male,-0.5504323213510978,NA,NA,5,NA,NA,0.4653329249383535,NA,0,NA,NA,NA,NA,0.4653329249383535,3.1018367042232278,0.5885778537008397
167442,Male,0.18463156121053456,NA,NA,4.333333333333333,NA,NA,0.28129336170127106,NA,0,NA,NA,NA,NA,0.28129336170127106,2.867866244818594,0.4895182353358207
167448,Male,0.7744941590777501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167451,Male,-1.0370011864964641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167457,Female,-0.2987981139348464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167460,Male,1.3730173559253178,2,3,NA,NA,-0.8054271974610197,NA,NA,NA,NA,NA,NA,NA,-0.8054271974610197,2.4288324743984844,0.47328503958191825
167466,Female,0.15432449373905072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167475,Male,-0.1859548387795547,3,NA,NA,-2.6290182514580076,NA,NA,0,NA,NA,NA,NA,NA,NaN,2.9466572551539225,0.4979871713108752
167484,Male,1.0382069762324027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167493,Female,0.18558174168272823,NA,NA,NA,-2.6290182514580076,-1.3605143689136043,-0.8433290920436326,7,5,NA,NA,NA,-2,-1.1019217304786184,NA,NA
167505,Female,-2.002110758073075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167514,Female,-1.1332764813525937,NA,3.6666666666666665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,3.033277465512712,0.5262109202253697
167523,Male,1.280687145061131,3.3333333333333335,3,NA,0.4499294745199556,0.4331442534455153,1.0819195857696295,2,1,NA,NA,NA,-1,0.7575319196075725,2.9207499715026404,0.4278266277325098
167529,Female,-0.9668296946589173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167532,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167538,Female,-1.629229485553146,NA,NA,NA,NA,NA,-1.366995709117709,NA,0,NA,NA,NA,NA,-1.366995709117709,NA,NA
167541,Male,0.9625740589482705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167550,Male,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NaN,NA,NA
167556,Female,-0.5463330178448162,NA,NA,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NaN,2.3999253260093276,0.2913989986057829
167565,Male,0.6176238542701449,NA,NA,NA,NA,NA,0.20594881658275307,NA,1,NA,NA,NA,NA,0.20594881658275307,NA,NA
167574,Male,-1.2267022440365152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167583,Male,0.6653939011591165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167589,Male,0.82148198112074855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167592,Male,-1.2061050133864426,NA,3,NA,-0.6833018566748696,-0.8103078156371013,NA,4,1,NA,NA,NA,-3,-0.8103078156371013,2.67954108766688,0.4501168956081009
167598,Female,0.8250657924775184,2.3333333333333335,3,NA,-0.4925377975169415,NA,NA,1,0,2,1.1428571428571428,1.4,-1,NaN,2.551811848674523,0.461920436619566
167604,Female,-0.8363831115276699,NA,NA,3.6666666666666665,NA,NA,-1.1006243757200846,NA,0,NA,NA,NA,NA,-1.1006243757200846,2.633895785413961,0.3904586169708017
167613,Female,0.1267524030250484,2,2,NA,-0.06158085224448496,NA,NA,2,4,4.444444444444445,1,3,2,NaN,2.093988160457424,0.341053671962002
167619,Male,-0.8730275063152318,3,4,5,0.1390689723047632,0.04149487224060683,-0.08037514053453293,0,0,NA,NA,NA,0,-0.01944013414696305,3.147956933189857,0.5981694443464104
167628,Female,0.6641918166191206,NA,NA,NA,NA,NA,0.3278975337807867,NA,1,NA,NA,NA,NA,0.3278975337807867,NA,NA
167631,Female,0.6118779702366148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167637,Male,-0.7379862587615101,NA,NA,3.6666666666666665,NA,NA,NA,NA,0,NA,NA,NA,NA,NaN,2.633895785413961,0.3904586169708017
167640,Female,-0.04280885007090385,NA,NA,4,NA,NA,-0.35092412329045414,NA,1,NA,NA,NA,NA,-0.35092412329045414,2.7508810151162777,0.43998842615331124
167646,Female,0.8467554989404696,NA,NA,5,NA,NA,0.9044347969718238,NA,2,NA,NA,NA,NA,0.9044347969718238,3.1018367042232278,0.5885778537008397
167655,Female,1.8181537190291335,NA,NA,4,NA,NA,NA,NA,1.25,NA,NA,NA,NA,NaN,2.7508810151162777,0.43998842615331124
167673,Female,-0.3371928640077379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167682,Male,-1.485882024183525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167688,Male,-0.46200655851428324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167691,Male,0.9930628801910927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167697,Female,0.1324802886851389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167703,Female,0.04797672681597778,NA,3.3333333333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,2.856409276589796,0.4881639079167354
167709,Male,0.09150722229407408,NA,NA,5,NA,NA,-0.5240871125290473,NA,4,NA,NA,NA,NA,-0.5240871125290473,3.1018367042232278,0.5885778537008397
167712,Male,-1.3970075693482482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167718,Male,-0.6715959859262179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167727,Female,-1.4941979234424456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167730,Female,1.173190223988393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167736,Male,-0.5028458641914784,3,3.6666666666666665,NA,NA,0.5155889494306599,0.11482929710287025,NA,5,2,1.8571428571428572,1.2,NA,0.3152091232667651,3.0210001398539736,0.527345475774806
167745,Female,0.939092970213821,NA,3,NA,1.1818611566162842,0.6703665630432898,0.20774934086006994,4,5,3.7777777777777777,2.7142857142857144,2.9,1,0.43905795195167985,2.67954108766688,0.4501168956081009
167754,Male,1.0066600616865442,NA,NA,4,NA,NA,-0.8390072924844201,NA,2,NA,NA,NA,NA,-0.8390072924844201,2.7508810151162777,0.43998842615331124
167763,Male,-0.10027662104801997,NA,NA,3,NA,NA,-0.31980662517047187,NA,NA,NA,NA,NA,NA,-0.31980662517047187,2.3999253260093276,0.2913989986057829
167769,Female,NA,NA,3,4.666666666666667,0.760789976735148,-2.0363900977489955,-0.6038976074076936,2,3,3.2222222222222223,2,2.9,1,-1.3201438525783447,2.7765392315555952,0.553524828967599
167772,Male,-1.2859951833152685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167778,Female,0.8536562234191694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167781,Female,NA,NA,NA,NA,NA,NA,0.5451434198169999,NA,0,NA,NA,NA,NA,0.5451434198169999,NA,NA
167787,Male,0.7769830369713054,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,3.1018367042232278,0.5885778537008397
167790,Male,0.6989602172415618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167796,Female,-1.1047128245475877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167802,Male,1.8876016867797683,NA,NA,5,NA,NA,1.1574082810890634,NA,1,NA,NA,NA,NA,1.1574082810890634,3.1018367042232278,0.5885778537008397
167808,Male,-0.3111547872210599,3,NA,NA,NA,-0.711944934403847,NA,NA,NA,NA,NA,NA,NA,-0.711944934403847,2.9466572551539225,0.4979871713108752
167811,Male,0.7696466780957177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167820,Male,-0.5667425911574531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167826,Female,-2.0476768517664303,NA,NA,2,NA,NA,1.1706619801685325,NA,4,NA,NA,NA,NA,1.1706619801685325,2.048969636902378,0.14280957105825465
167835,Female,-1.3889239627824668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167844,Male,1.11018670617056,NA,NA,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NaN,2.7508810151162777,0.43998842615331124
167853,Female,-1.4888563658687755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167859,Male,0.6309407670294402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167862,Female,-1.167099933733925,NA,NA,NA,NA,NA,-0.22436530613137654,NA,1,NA,NA,NA,NA,-0.22436530613137654,NA,NA
167868,Female,0.3934045130241585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167871,Female,-0.5766427939515097,NA,NA,4.333333333333333,NA,NA,-1.6241468425932455,NA,1,NA,NA,NA,NA,-1.6241468425932455,2.867866244818594,0.4895182353358207
167877,Female,-0.3366017762319203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167880,Male,1.1277446175686943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167886,Female,0.3351642685586256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167895,Male,-0.9540722383238753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167901,Male,-0.9983085807462999,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NaN,NA,NA
167916,Female,1.3699771991051957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167934,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167943,Female,-0.00880690360511135,NA,4,NA,1.1620896258336444,0.2704075472088306,0.6560714128156283,2,0,1.4444444444444444,3.142857142857143,1.9,-2,0.4632394800122295,3.210145654435628,0.5642579325340042
167952,Female,0.7831307314685596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167961,Female,0.3126073283298333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167967,Male,0.9324870195636956,NA,NA,4.666666666666667,NA,NA,1.357078668486595,NA,0,NA,NA,NA,NA,1.357078668486595,2.9848514745209114,0.5390480445183302
167970,Male,1.2947305390218786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
167976,Male,-0.417222908409381,NA,NA,6,NA,NA,1.5345634572844007,NA,1,NA,NA,NA,NA,1.5345634572844007,3.452792393330177,0.7371672812483677
167994,Female,-0.7492981749250066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
168009,Female,0.20454583657800685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
168021,Female,-0.8900854510187893,NA,NA,3,NA,NA,-1.826050204870841,NA,4,NA,NA,NA,NA,-1.826050204870841,2.3999253260093276,0.2913989986057829
168054,Male,1.0355840396451204,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NaN,NA,NA
168063,Male,0.49159450130221255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
168069,Female,-0.47689194925779077,NA,NA,3.6666666666666665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,2.633895785413961,0.3904586169708017
168072,Male,0.7693457184050487,NA,NA,5,NA,NA,NA,NA,0,NA,NA,NA,NA,NaN,3.1018367042232278,0.5885778537008397
168087,Male,-0.934266233969964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
168090,Female,1.5644657835470368,NA,NA,4,NA,NA,0.3080890602620407,NA,1,NA,NA,NA,NA,0.3080890602620407,2.7508810151162777,0.43998842615331124
168111,Female,-0.42796711230324996,NA,NA,4,NA,NA,-1.1028573506001489,NA,0,NA,NA,NA,NA,-1.1028573506001489,2.7508810151162777,0.43998842615331124
168120,Male,NA,NA,NA,4.333333333333333,NA,NA,-0.7545866976447297,NA,2,NA,NA,NA,NA,-0.7545866976447297,2.867866244818594,0.4895182353358207
168126,Male,-1.3476463140240582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
168135,Female,1.476752078637417,NA,NA,5,NA,NA,NA,NA,2,NA,NA,NA,NA,NaN,3.1018367042232278,0.5885778537008397
168144,Female,0.06361539637634965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
168162,Male,0.47210364991599185,NA,NA,4,NA,NA,-1.6953137383534662,NA,3,NA,NA,NA,NA,-1.6953137383534662,2.7508810151162777,0.43998842615331124
168167,Male,-0.6414760531644661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
168176,Male,-0.011388919177565342,2,3,NA,NA,1.0963555424835176,1.0021090908909833,NA,4,NA,NA,NA,NA,1.0492323166872506,2.4288324743984844,0.47328503958191825
168180,Female,1.4218529663159356,NA,NA,NA,NA,NA,0.14148084546272427,NA,4,NA,NA,NA,NA,0.14148084546272427,NA,NA
168186,Male,0.48627781544531085,NA,NA,5,NA,NA,0.4120298282186455,NA,5,NA,NA,NA,NA,0.4120298282186455,3.1018367042232278,0.5885778537008397
168207,Male,-0.8401782251708853,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,3.1018367042232278,0.5885778537008397
168225,Male,0.25874158549336773,NA,NA,2,NA,NA,-0.1913031335331615,NA,1,NA,NA,NA,NA,-0.1913031335331615,2.048969636902378,0.14280957105825465
168234,Male,-0.17125920863619945,NA,NA,NA,NA,NA,-0.2267424312123564,NA,0,NA,NA,NA,NA,-0.2267424312123564,NA,NA
168249,Male,0.187306623110712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
168252,Female,-0.5422154809654393,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,3.1018367042232278,0.5885778537008397
168258,Female,-0.8006465360135062,NA,NA,4,NA,NA,-0.5240871125290473,NA,0,NA,NA,NA,NA,-0.5240871125290473,2.7508810151162777,0.43998842615331124
168267,Male,0.28953057313933317,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,2.3999253260093276,0.2913989986057829
168276,Female,-0.40713784263948816,NA,NA,4,NA,NA,-0.7591967976057737,NA,2,NA,NA,NA,NA,-0.7591967976057737,2.7508810151162777,0.43998842615331124
168294,Male,1.0515573366846114,NA,NA,5,NA,NA,-0.6793863027271274,NA,0,NA,NA,NA,NA,-0.6793863027271274,3.1018367042232278,0.5885778537008397
168300,Female,-1.4182029614517941,NA,NA,4.333333333333333,NA,NA,-0.28436732749127697,NA,0,NA,NA,NA,NA,-0.28436732749127697,2.867866244818594,0.4895182353358207
168315,Female,-0.3048082077287077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
168324,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
168333,Female,0.3931080027207489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
